https://ctcrash.uconn.edu/QueryTool2.action?qid=81849
"CrashID","VehicleID","Trailer ID","Trailer Information Same As Carrier","Trailer Information Same As Power Unit","Trailer Information Same As Other Trailer","Trailer Owner City","Trailer Owner State","Trailer Owner Country","Trailer Owner Postal Code","Trailer License Plate Issuing State Code","Trailer License Plate Was Expired","Trailer License Plate Was Missing","Trailer Vehicle Identification Number"
"206524","2","2","","","","","  ","","","  ","","",""
"206526","2","1","","","","","  ","","","  ","","",""
"206526","2","2","","","","","  ","","","  ","","",""
"207079","2","1","false","false","false","","  ","","","  ","","",""
"207079","2","2","false","false","false","","  ","","","  ","","",""
"207543","1","1","false","false","false","","  ","","","  ","","",""
"207543","1","2","false","false","false","","  ","","","  ","","",""
"207688","1","1","","","","","  ","","","  ","","",""
"207688","1","2","","","","","  ","","","  ","","",""
"207693","2","1","","","","","  ","","","  ","","",""
"207693","2","2","","","","","  ","","","  ","","",""
"208024","2","1","","","","","  ","","","  ","","",""
"208024","2","2","","","","","  ","","","  ","","",""
"208187","2","1","false","false","false","","  ","","","  ","","",""
"208187","2","2","false","false","false","","  ","","","  ","","",""
"208372","2","1","","","","","  ","","","  ","","",""
"208372","2","2","","","","","  ","","","  ","","",""
"208373","1","1","","","","","  ","","","  ","","",""
"208373","1","2","","","","","  ","","","  ","","",""
"208800","1","1","","","","","  ","","","  ","","",""
"208800","1","2","","","","","  ","","","  ","","",""
"208990","2","1","false","false","false","Presque Isle","ME","","04769","  ","","",""
"208990","2","2","false","false","false","","  ","","","  ","","",""
"209186","1","1","","","","","  ","","","  ","","",""
"209186","1","2","","","","","  ","","","  ","","",""
"209337","2","1","false","false","false","","  ","","","  ","","",""
"209337","2","2","false","false","false","","  ","","","  ","","",""
"210754","1","1","false","false","false","","  ","","","  ","","",""
"210754","1","2","false","false","false","","  ","","","  ","","",""
"210793","1","1","false","false","false","","  ","","","  ","","",""
"210793","1","2","false","false","false","","  ","","","  ","","",""
"211115","2","1","","","","","  ","","","  ","","",""
"211115","2","2","","","","","  ","","","  ","","",""
"211302","1","1","false","false","false","","  ","","","  ","","",""
"211302","1","2","false","false","false","","  ","","","  ","","",""
"211384","1","1","false","false","false","","  ","","","  ","","",""
"211384","1","2","false","false","false","","  ","","","  ","","",""
"211579","1","1","","","","","  ","","","  ","","",""
"211579","1","2","","","","","  ","","","  ","","",""
"212043","2","1","false","false","false","","  ","","","  ","","",""
"212043","2","2","false","false","false","","  ","","","  ","","",""
"212166","1","1","true","false","false","WATERBURY","CT","","06702","CT","","","2HSFHASR5SC033938"
"212166","1","2","false","false","false","","  ","","","  ","","",""
"212172","1","1","false","false","false","","  ","","","  ","","",""
"212172","1","2","false","false","false","","  ","","","  ","","",""
"212386","1","1","","","","","  ","","","  ","","",""
"212386","1","2","","","","","  ","","","  ","","",""
"212405","2","1","","","","","  ","","","  ","","",""
"212405","2","2","","","","","  ","","","  ","","",""
"212643","1","1","false","true","false","SELMA","CA","","93662","  ","","",""
"212643","1","2","false","false","false","","  ","","","  ","","",""
"212651","1","1","false","false","false","","  ","","","  ","","",""
"212651","1","2","false","false","false","","  ","","","  ","","",""
"212651","2","1","false","false","false","","  ","","","  ","","",""
"212651","2","2","false","false","false","","  ","","","  ","","",""
"212843","1","1","","","","","  ","","","  ","","",""
"212843","1","2","","","","","  ","","","  ","","",""
"212844","2","1","","","","","  ","","","  ","","",""
"212844","2","2","","","","","  ","","","  ","","",""
"212847","2","1","","","","","  ","","","  ","","",""
"212847","2","2","","","","","  ","","","  ","","",""
"212854","1","1","","","","","  ","","","  ","","",""
"212854","1","2","","","","","  ","","","  ","","",""
"213074","1","1","false","false","false","","  ","","","  ","","",""
"213074","1","2","false","false","false","","  ","","","  ","","",""
"213247","1","1","","","","","  ","","","  ","","",""
"213247","1","2","","","","","  ","","","  ","","",""
"213249","1","1","","","","","  ","","","  ","","",""
"213249","1","2","","","","","  ","","","  ","","",""
"213687","2","1","","","","","  ","","","  ","","",""
"213687","2","2","","","","","  ","","","  ","","",""
"214557","2","1","","","","","  ","","","  ","","",""
"214557","2","2","","","","","  ","","","  ","","",""
"214605","2","1","","","","","  ","","","  ","","",""
"214605","2","2","","","","","  ","","","  ","","",""
"214630","2","1","","","","","  ","","","  ","","",""
"214630","2","2","","","","","  ","","","  ","","",""
"214638","1","1","","","","","  ","","","  ","","",""
"214638","1","2","","","","","  ","","","  ","","",""
"215324","1","1","","","","","  ","","","  ","","",""
"215324","1","2","","","","","  ","","","  ","","",""
"215343","1","1","","","","","  ","","","  ","","",""
"215343","1","2","","","","","  ","","","  ","","",""
"215346","1","1","","","","","  ","","","  ","","",""
"215346","1","2","","","","","  ","","","  ","","",""
"216307","1","1","false","false","false","","  ","","","  ","","",""
"216307","1","2","false","false","false","","  ","","","  ","","",""
"216598","1","1","false","false","false","","  ","","","  ","","",""
"216598","1","2","false","false","false","","  ","","","  ","","",""
"216656","1","1","false","false","false","","  ","","","  ","","",""
"216656","1","2","false","false","false","","  ","","","  ","","",""
"217316","1","1","","","","","  ","","","  ","","",""
"217316","1","2","","","","","  ","","","  ","","",""
"217466","3","1","true","false","false","","  ","","","  ","","",""
"217466","3","2","false","false","false","","  ","","","  ","","",""
"217538","1","1","false","false","false","","  ","","","  ","","",""
"217538","1","2","false","false","false","","  ","","","  ","","",""
"217571","2","1","false","false","false","","  ","","","  ","","",""
"217571","2","2","false","false","false","","  ","","","  ","","",""
"217581","1","1","false","false","false","","  ","","","  ","","",""
"217581","1","2","false","false","false","","  ","","","  ","","",""
"217774","1","1","","","","","  ","","","  ","","",""
"217774","1","2","","","","","  ","","","  ","","",""
"217941","1","1","true","false","false","","  ","","","  ","","",""
"217941","1","2","false","false","false","","  ","","","  ","","",""
"217943","2","1","true","false","false","","  ","","","  ","","",""
"217943","2","2","false","false","false","","  ","","","  ","","",""
"219126","1","1","","","","","  ","","","  ","","",""
"219126","1","2","","","","","  ","","","  ","","",""
"219130","1","1","","","","","  ","","","  ","","",""
"219130","1","2","","","","","  ","","","  ","","",""
"219265","1","1","false","false","false","","  ","","","  ","","",""
"219265","1","2","false","false","false","","  ","","","  ","","",""
"220177","1","1","","","","","  ","","","  ","","",""
"220177","1","2","","","","","  ","","","  ","","",""
"220238","2","1","","","","","  ","","","  ","","",""
"220238","2","2","","","","","  ","","","  ","","",""
"221146","1","1","","","","","  ","","","  ","","",""
"221146","1","2","","","","","  ","","","  ","","",""
"221478","2","1","false","false","false","","  ","","","  ","","",""
"221478","2","2","false","false","false","","  ","","","  ","","",""
"222087","1","1","false","false","false","","  ","","","  ","","",""
"222087","1","2","false","false","false","","  ","","","  ","","",""
"222305","2","1","","","","","  ","","","  ","","",""
"222305","2","2","","","","","  ","","","  ","","",""
"222313","1","1","","","","","  ","","","  ","","",""
"222313","1","2","","","","","  ","","","  ","","",""
"223377","2","1","false","false","false","","  ","","","  ","","",""
"223377","2","2","false","false","false","","  ","","","  ","","",""
"223613","2","1","","","","","  ","","","  ","","",""
"223613","2","2","","","","","  ","","","  ","","",""
"223847","2","1","false","false","false","","  ","","","  ","","",""
"223847","2","2","false","false","false","","  ","","","  ","","",""
"223887","2","1","false","false","false","","  ","","","  ","","",""
"223887","2","2","false","false","false","","  ","","","  ","","",""
"223900","2","1","false","false","false","","  ","","","  ","","",""
"223900","2","2","false","false","false","","  ","","","  ","","",""
"223919","3","1","false","false","false","","  ","","","  ","","",""
"223919","3","2","false","false","false","","  ","","","  ","","",""
"223925","1","1","false","false","false","Minneapolis","MN","United States","55402","TN","","","1GRAP0626HD466275"
"223925","1","2","false","false","false","","  ","","","  ","","",""
"224069","4","1","","","","","  ","","","  ","","",""
"224069","4","2","","","","","  ","","","  ","","",""
"224070","1","1","","","","","  ","","","  ","","",""
"224070","1","2","","","","","  ","","","  ","","",""
"224350","3","1","false","false","false","","  ","","","  ","","",""
"224350","3","2","false","false","false","","  ","","","  ","","",""
"224739","2","1","true","false","false","THOMASVILLE","NC","","27360","NC","","","1GRAA0626AW703584"
"224739","2","2","false","false","false","","  ","","","  ","","",""
"225135","2","1","false","false","false","","  ","","","  ","","",""
"225135","2","2","false","false","false","","  ","","","  ","","",""
"225769","2","1","false","false","false","Parkersburg","WV","United States","26101","WV","","","1JJV532W1YL722427"
"225769","2","2","false","false","false","","  ","","","  ","","",""
"227257","2","1","","","","","  ","","","  ","","",""
"227257","2","2","","","","","  ","","","  ","","",""
"228108","2","1","","","","","  ","","","  ","","",""
"228108","2","2","","","","","  ","","","  ","","",""
"228778","2","1","","","","","  ","","","  ","","",""
"228778","2","2","","","","","  ","","","  ","","",""
"228786","2","1","","","","","  ","","","  ","","",""
"228786","2","2","","","","","  ","","","  ","","",""
"228880","1","1","true","false","false","DUBUQUE","IA","","52001","  ","","",""
"228880","1","2","false","false","false","","  ","","","  ","","",""
"229214","2","1","","","","","  ","","","  ","","",""
"229214","2","2","","","","","  ","","","  ","","",""
"229217","2","1","","","","","  ","","","  ","","",""
"229217","2","2","","","","","  ","","","  ","","",""
"229227","2","1","","","","","  ","","","  ","","",""
"229227","2","2","","","","","  ","","","  ","","",""
"229601","2","1","false","false","false","","  ","","","  ","","",""
"229601","2","2","false","false","false","","  ","","","  ","","",""
"229851","1","1","","","","","  ","","","  ","","",""
"229851","1","2","","","","","  ","","","  ","","",""
"229851","2","1","","","","","  ","","","  ","","",""
"229851","2","2","","","","","  ","","","  ","","",""
"230197","1","1","false","false","false","","  ","","","  ","","",""
"230197","1","2","false","false","false","","  ","","","  ","","",""
"230404","2","1","false","false","false","","  ","","","  ","","",""
"230404","2","2","false","false","false","","  ","","","  ","","",""
"230957","1","1","","","","","  ","","","  ","","",""
"230957","1","2","","","","","  ","","","  ","","",""
"230957","2","1","","","","","  ","","","  ","","",""
"230957","2","2","","","","","  ","","","  ","","",""
"231297","1","1","true","false","false","CORAOPOLIS","PA","United States","15108","IN","","","8G3V281C8CT190163"
"231297","1","2","true","false","false","CORAOPOLIS","PA","United States","15108","IN","","","1GRAA56199B702520"
"231301","1","1","false","false","false","","  ","","","  ","","",""
"231301","1","2","false","false","false","","  ","","","  ","","",""
"232329","1","1","","","","","  ","","","  ","","",""
"232329","1","2","","","","","  ","","","  ","","",""
"232530","3","1","false","false","false","","  ","","","  ","","",""
"232530","3","2","false","false","false","","  ","","","  ","","",""
"232680","1","1","","","","","  ","","","  ","","",""
"232680","1","2","","","","","  ","","","  ","","",""
"232689","1","1","","","","","  ","","","  ","","",""
"232689","1","2","","","","","  ","","","  ","","",""
"232693","2","1","false","false","false","PORT ST. LUCIE","FL","United States","34986","IN","false","false",""
"232693","2","2","false","false","false","","CT","United States","","CT","false","false",""
"233370","1","1","","","","","  ","","","  ","","",""
"233370","1","2","","","","","  ","","","  ","","",""
"233378","1","1","","","","","  ","","","  ","","",""
"233378","1","2","","","","","  ","","","  ","","",""
"233382","2","1","","","","","  ","","","  ","","",""
"233382","2","2","","","","","  ","","","  ","","",""
"233967","2","1","false","false","false","","  ","","","  ","","",""
"233967","2","2","false","false","false","","  ","","","  ","","",""
"234135","1","1","","","","","  ","","","  ","","",""
"234135","1","2","","","","","  ","","","  ","","",""
"234145","2","1","","","","","  ","","","  ","","",""
"234145","2","2","","","","","  ","","","  ","","",""
"234508","2","1","","","","","  ","","","  ","","",""
"234508","2","2","","","","","  ","","","  ","","",""
"234731","1","1","true","false","false","RICHMOND","VA","","23218","IN","","","1GRAA5615AK210717"
"234731","1","2","true","false","false","RICHMOND","VA","","23218","VA","","","1DW1A2813FS537883"
"234731","2","1","false","true","false","RICHMOND","VA","","23218","IN","","","1GRAA5615AK210717"
"234731","2","2","false","false","false","RICHMOND","VA","","23218","  ","","",""
"234840","1","1","","","","","  ","","","  ","","",""
"234840","1","2","","","","","  ","","","  ","","",""
"234841","2","1","","","","","  ","","","  ","","",""
"234841","2","2","","","","","  ","","","  ","","",""
"235098","2","1","","","","","  ","","","  ","","",""
"235098","2","2","","","","","  ","","","  ","","",""
"235151","2","1","false","false","false","","  ","","","  ","","",""
"235151","2","2","false","false","false","","  ","","","  ","","",""
"236652","1","1","false","false","false","","  ","","","  ","","",""
"236652","1","2","false","false","false","","  ","","","  ","","",""
"236723","2","1","","","","","  ","","","  ","","",""
"236723","2","2","","","","","  ","","","  ","","",""
"237208","2","1","","","","","  ","","","  ","","",""
"237208","2","2","","","","","  ","","","  ","","",""
"237521","1","1","false","false","false","","  ","","","  ","","",""
"237521","1","2","false","false","false","","  ","","","  ","","",""
"237560","1","1","false","true","false","Waterbury","CT","","06702","CT","","","5VGFD2224AL001565"
"237560","1","2","false","false","false","","  ","","","  ","","",""
"238054","3","1","","","","","  ","","","  ","","",""
"238054","3","2","","","","","  ","","","  ","","",""
"238243","1","1","false","false","false","","  ","","","  ","","",""
"238243","1","2","false","false","false","","  ","","","  ","","",""
"238243","2","1","false","false","false","","  ","","","  ","","",""
"238243","2","2","false","false","false","","  ","","","  ","","",""
"238885","1","1","false","false","false","","  ","","","  ","","",""
"238885","1","2","false","false","false","","  ","","","  ","","",""
"239025","2","1","","","","","  ","","","  ","","",""
"239025","2","2","","","","","  ","","","  ","","",""
"239381","2","1","","","","","  ","","","  ","","",""
"239381","2","2","","","","","  ","","","  ","","",""
"239382","1","1","","","","","  ","","","  ","","",""
"239382","1","2","","","","","  ","","","  ","","",""
"239618","1","1","false","false","false","","  ","","","  ","","",""
"239618","1","2","false","false","false","","  ","","","  ","","",""
"240606","1","1","","","","","  ","","","  ","","",""
"240606","1","2","","","","","  ","","","  ","","",""
"240606","2","1","","","","","  ","","","  ","","",""
"240606","2","2","","","","","  ","","","  ","","",""
"240616","1","1","","","","","  ","","","  ","","",""
"240616","1","2","","","","","  ","","","  ","","",""
"240622","1","1","","","","","  ","","","  ","","",""
"240622","1","2","","","","","  ","","","  ","","",""
"240622","2","1","","","","","  ","","","  ","","",""
"240622","2","2","","","","","  ","","","  ","","",""
"240633","1","1","","","","","  ","","","  ","","",""
"240633","1","2","","","","","  ","","","  ","","",""
"240634","2","1","","","","","  ","","","  ","","",""
"240634","2","2","","","","","  ","","","  ","","",""
"240642","2","1","","","","","  ","","","  ","","",""
"240642","2","2","","","","","  ","","","  ","","",""
"240646","1","1","","","","","  ","","","  ","","",""
"240646","1","2","","","","","  ","","","  ","","",""
"240912","1","1","false","false","false","","  ","","","  ","","",""
"240912","1","2","false","false","false","","  ","","","  ","","",""
"240912","2","1","false","false","false","","  ","","","  ","","",""
"240912","2","2","false","false","false","","  ","","","  ","","",""
"240973","2","1","false","false","false","","  ","","","  ","","",""
"240973","2","2","false","false","false","","  ","","","  ","","",""
"240978","2","1","false","false","false","","  ","","","  ","","",""
"240978","2","2","false","false","false","","  ","","","  ","","",""
"241261","2","1","","","","","  ","","","  ","","",""
"241261","2","2","","","","","  ","","","  ","","",""
"241262","3","1","","","","","  ","","","  ","","",""
"241262","3","2","","","","","  ","","","  ","","",""
"241263","2","1","","","","","  ","","","  ","","",""
"241263","2","2","","","","","  ","","","  ","","",""
"241264","1","1","","","","","  ","","","  ","","",""
"241264","1","2","","","","","  ","","","  ","","",""
"241264","2","1","","","","Bowling Green","KY","","","  ","","",""
"241264","2","2","","","","","  ","","","  ","","",""
"241280","2","1","","","","","  ","","","  ","","",""
"241280","2","2","","","","","  ","","","  ","","",""
"241295","1","1","","","","","  ","","","  ","","",""
"241295","1","2","","","","","  ","","","  ","","",""
"241296","2","1","","","","","  ","","","  ","","",""
"241296","2","2","","","","","  ","","","  ","","",""
"241297","2","1","","","","","  ","","","  ","","",""
"241297","2","2","","","","","  ","","","  ","","",""
"241302","1","1","","","","","  ","","","  ","","",""
"241302","1","2","","","","","  ","","","  ","","",""
"241903","2","1","","","","","  ","","","  ","","",""
"241903","2","2","","","","","  ","","","  ","","",""
"241907","2","1","","","","","  ","","","  ","","",""
"241907","2","2","","","","","  ","","","  ","","",""
"242488","2","1","","","","","  ","","","  ","","",""
"242488","2","2","","","","","  ","","","  ","","",""
"242754","1","1","false","false","false","","  ","","","  ","","",""
"242754","1","2","false","false","false","","  ","","","  ","","",""
"242975","1","1","","","","","  ","","","  ","","",""
"242975","1","2","","","","","  ","","","  ","","",""
"242981","1","1","","","","","  ","","","  ","","",""
"242981","1","2","","","","","  ","","","  ","","",""
"243728","1","1","","","","","  ","","","  ","","",""
"243728","1","2","","","","","  ","","","  ","","",""
"243728","2","1","","","","","  ","","","  ","","",""
"243728","2","2","","","","","  ","","","  ","","",""
"244358","2","1","false","false","false","","  ","","","  ","","",""
"244358","2","2","false","false","false","","  ","","","  ","","",""
"244367","2","1","false","false","false","","  ","","","  ","","",""
"244367","2","2","false","false","false","","  ","","","  ","","",""
"244418","2","1","false","false","false","","  ","","","  ","","",""
"244418","2","2","false","false","false","","  ","","","  ","","",""
"244764","1","1","","","","","  ","","","  ","","",""
"244764","1","2","","","","","  ","","","  ","","",""
"244765","1","1","","","","","  ","","","  ","","",""
"244765","1","2","","","","","  ","","","  ","","",""
"245837","2","1","","","","","  ","","","  ","","",""
"245837","2","2","","","","","  ","","","  ","","",""
"247278","1","1","","","","","  ","","","  ","","",""
"247278","1","2","","","","","  ","","","  ","","",""
"247290","2","1","","","","","  ","","","  ","","",""
"247290","2","2","","","","","  ","","","  ","","",""
"247296","1","1","","","","","  ","","","  ","","",""
"247296","1","2","","","","","  ","","","  ","","",""
"247296","2","1","","","","","  ","","","  ","","",""
"247296","2","2","","","","","  ","","","  ","","",""
"247311","2","1","","","","","  ","","","  ","","",""
"247311","2","2","","","","","  ","","","  ","","",""
"247312","1","1","","","","","  ","","","  ","","",""
"247312","1","2","","","","","  ","","","  ","","",""
"247318","1","1","","","","","  ","","","  ","","",""
"247318","1","2","","","","","  ","","","  ","","",""
"247318","2","1","","","","","  ","","","  ","","",""
"247318","2","2","","","","","  ","","","  ","","",""
"247329","2","1","","","","","  ","","","  ","","",""
"247329","2","2","","","","","  ","","","  ","","",""
"247349","1","1","","","","","  ","","","  ","","",""
"247349","1","2","","","","","  ","","","  ","","",""
"247352","2","1","","","","","  ","","","  ","","",""
"247352","2","2","","","","","  ","","","  ","","",""
"248708","1","1","false","false","false","","  ","","","  ","","",""
"248708","1","2","false","false","false","","  ","","","  ","","",""
"250033","1","1","","","","","  ","","","  ","","",""
"250033","1","2","","","","","  ","","","  ","","",""
"250078","1","1","","","","","  ","","","  ","","",""
"250078","1","2","","","","","  ","","","  ","","",""
"253049","2","1","","","","","  ","","","  ","","",""
"253049","2","2","","","","","  ","","","  ","","",""
"253088","2","1","","","","","  ","","","  ","","",""
"253088","2","2","","","","","  ","","","  ","","",""
"253127","1","1","","","","","  ","","","  ","","",""
"253127","1","2","","","","","  ","","","  ","","",""
"253154","1","1","","","","","  ","","","  ","","",""
"253154","1","2","","","","","  ","","","  ","","",""
"253160","1","1","","","","","  ","","","  ","","",""
"253160","1","2","","","","","  ","","","  ","","",""
"255087","1","1","false","false","false","","  ","","","  ","","",""
"255087","1","2","false","false","false","","  ","","","  ","","",""
"255087","2","1","false","false","false","","  ","","","  ","","",""
"255087","2","2","false","false","false","","  ","","","  ","","",""
"256751","1","1","false","false","false","Enosburg Falls","VT","","05450","VT","","","1W9P882126E10"
"256751","1","2","false","false","false","","  ","","","  ","","",""
"258324","1","1","false","false","false","","  ","","","  ","","",""
"258324","1","2","false","false","false","","  ","","","  ","","",""
"258324","2","1","false","false","false","ST. Louis","MO","United States","","  ","","",""
"258324","2","2","false","false","false","","  ","","","  ","","",""
"258331","2","1","false","false","false","Leola","PA","","17540","  ","","",""
"258331","2","2","false","false","false","","  ","","","  ","","",""
"259816","1","1","","","","","  ","","","  ","","",""
"259816","1","2","","","","","  ","","","  ","","",""
"259816","2","1","","","","","  ","","","  ","","",""
"259816","2","2","","","","","  ","","","  ","","",""
"259819","2","1","","","","","  ","","","  ","","",""
"259819","2","2","","","","","  ","","","  ","","",""
"259824","2","1","","","","","  ","","","  ","","",""
"259824","2","2","","","","","  ","","","  ","","",""
"259830","1","1","","","","","  ","","","  ","","",""
"259830","1","2","","","","","  ","","","  ","","",""
"259833","1","1","","","","","  ","","","  ","","",""
"259833","1","2","","","","","  ","","","  ","","",""
"259844","1","1","","","","","  ","","","  ","","",""
"259844","1","2","","","","","  ","","","  ","","",""
"259844","2","1","","","","","  ","","","  ","","",""
"259844","2","2","","","","","  ","","","  ","","",""
"259847","1","1","","","","","  ","","","  ","","",""
"259847","1","2","","","","","  ","","","  ","","",""
"259867","1","1","","","","","  ","","","  ","","",""
"259867","1","2","","","","","  ","","","  ","","",""
"259883","2","1","","","","","  ","","","  ","","",""
"259883","2","2","","","","","  ","","","  ","","",""
"259889","2","1","","","","","  ","","","  ","","",""
"259889","2","2","","","","","  ","","","  ","","",""
"259913","1","1","","","","","  ","","","  ","","",""
"259913","1","2","","","","","  ","","","  ","","",""
"259963","1","1","","","","","  ","","","  ","","",""
"259963","1","2","","","","","  ","","","  ","","",""
"259986","1","1","","","","","  ","","","  ","","",""
"259986","1","2","","","","","  ","","","  ","","",""
"259999","1","1","","","","","  ","","","  ","","",""
"259999","1","2","","","","","  ","","","  ","","",""
"260001","1","1","","","","","  ","","","  ","","",""
"260001","1","2","","","","","  ","","","  ","","",""
"260004","1","1","","","","","  ","","","  ","","",""
"260004","1","2","","","","","  ","","","  ","","",""
"260009","1","1","","","","","  ","","","  ","","",""
"260009","1","2","","","","","  ","","","  ","","",""
"260010","1","1","","","","","  ","","","  ","","",""
"260010","1","2","","","","","  ","","","  ","","",""
"260016","1","1","","","","","  ","","","  ","","",""
"260016","1","2","","","","","  ","","","  ","","",""
"260023","2","1","","","","","  ","","","  ","","",""
"260023","2","2","","","","","  ","","","  ","","",""
"260029","1","1","","","","","  ","","","  ","","",""
"260029","1","2","","","","","  ","","","  ","","",""
"260029","2","1","","","","","  ","","","  ","","",""
"260029","2","2","","","","","  ","","","  ","","",""
"260039","1","1","","","","","  ","","","  ","","",""
"260039","1","2","","","","","  ","","","  ","","",""
"260054","1","1","","","","","  ","","","  ","","",""
"260054","1","2","","","","","  ","","","  ","","",""
"260054","2","1","","","","","  ","","","  ","","",""
"260054","2","2","","","","","  ","","","  ","","",""
"260057","1","1","","","","","  ","","","  ","","",""
"260057","1","2","","","","","  ","","","  ","","",""
"261334","1","1","false","false","false","","  ","","","  ","","",""
"261334","1","2","false","false","false","","  ","","","  ","","",""
"261427","1","1","false","false","false","","  ","","","  ","","",""
"261427","1","2","false","false","false","","  ","","","  ","","",""
"261673","2","1","false","false","false","","  ","","","  ","","",""
"261673","2","2","false","false","false","","  ","","","  ","","",""
"261802","2","1","false","false","false","","  ","","","  ","","",""
"261802","2","2","false","false","false","","  ","","","  ","","",""
"262860","1","1","","","","","  ","","","  ","","",""
"262860","1","2","","","","","  ","","","  ","","",""
"262894","1","1","","","","","  ","","","  ","","",""
"262894","1","2","","","","","  ","","","  ","","",""
"262904","1","1","","","","","  ","","","  ","","",""
"262904","1","2","","","","","  ","","","  ","","",""
"265002","2","1","false","false","false","","  ","","","  ","","",""
"265002","2","2","false","false","false","","  ","","","  ","","",""
"265415","1","1","","","","","  ","","","  ","","",""
"265415","1","2","","","","","  ","","","  ","","",""
"266132","2","1","false","false","false","","  ","","","  ","","",""
"266132","2","2","false","false","false","","  ","","","  ","","",""
"266229","1","1","false","false","false","","  ","","","  ","","",""
"266229","1","2","false","false","false","","  ","","","  ","","",""
"267374","1","1","","","","","  ","","","  ","","",""
"267374","1","2","","","","","  ","","","  ","","",""
"267409","1","1","","","","","  ","","","  ","","",""
"267409","1","2","","","","","  ","","","  ","","",""
"267414","1","1","","","","","  ","","","  ","","",""
"267414","1","2","","","","","  ","","","  ","","",""
"267426","1","1","","","","","  ","","","  ","","",""
"267426","1","2","","","","","  ","","","  ","","",""
"267457","1","1","","","","","  ","","","  ","","",""
"267457","1","2","","","","","  ","","","  ","","",""
"269467","1","1","false","false","false","","  ","","","  ","","",""
"269467","1","2","false","false","false","","  ","","","  ","","",""
"269502","1","1","false","false","false","","  ","","","  ","","",""
"269502","1","2","false","false","false","","  ","","","  ","","",""
"269502","2","1","false","false","false","","  ","","","  ","","",""
"269502","2","2","false","false","false","","  ","","","  ","","",""
"269568","3","1","false","false","false","","  ","","","  ","","",""
"269568","3","2","false","false","false","","  ","","","  ","","",""
"269616","2","1","true","false","false","","  ","","","  ","","",""
"269616","2","2","false","false","false","","  ","","","  ","","",""
"270119","1","1","false","false","false","","  ","","","  ","","",""
"270119","1","2","false","false","false","","  ","","","  ","","",""
"270650","3","1","false","false","false","","  ","","","  ","","",""
"270650","3","2","false","false","false","","  ","","","  ","","",""
"270675","1","1","false","false","false","","  ","","","  ","","",""
"270675","1","2","false","false","false","","  ","","","  ","","",""
"271306","1","1","","","","","  ","","","  ","","",""
"271306","1","2","","","","","  ","","","  ","","",""
"272701","1","1","","","","","  ","","","  ","","",""
"272701","1","2","","","","","  ","","","  ","","",""
"272746","2","1","","","","","  ","","","  ","","",""
"272746","2","2","","","","","  ","","","  ","","",""
"272799","2","1","","","","","  ","","","  ","","",""
"272799","2","2","","","","","  ","","","  ","","",""
"272814","1","1","","","","","  ","","","  ","","",""
"272814","1","2","","","","","  ","","","  ","","",""
"272827","2","1","","","","","  ","","","  ","","",""
"272827","2","2","","","","","  ","","","  ","","",""
"272839","1","1","","","","","  ","","","  ","","",""
"272839","1","2","","","","","  ","","","  ","","",""
"272841","2","1","","","","","  ","","","  ","","",""
"272841","2","2","","","","","  ","","","  ","","",""
"272842","1","1","","","","","  ","","","  ","","",""
"272842","1","2","","","","","  ","","","  ","","",""
"272848","1","1","","","","","  ","","","  ","","",""
"272848","1","2","","","","","  ","","","  ","","",""
"272873","2","1","","","","","  ","","","  ","","",""
"272873","2","2","","","","","  ","","","  ","","",""
"272878","1","1","","","","","  ","","","  ","","",""
"272878","1","2","","","","","  ","","","  ","","",""
"272916","1","1","","","","","  ","","","  ","","",""
"272916","1","2","","","","","  ","","","  ","","",""
"272940","1","1","","","","","  ","","","  ","","",""
"272940","1","2","","","","","  ","","","  ","","",""
"272983","1","1","","","","","  ","","","  ","","",""
"272983","1","2","","","","","  ","","","  ","","",""
"274647","2","1","true","false","false","Scranton","PA","United States","18504","PA","","","1JJV532D4DL762218"
"274647","2","2","false","false","false","","  ","","","  ","","",""
"274713","2","1","false","false","false","","  ","","","  ","","",""
"274713","2","2","false","false","false","","  ","","","  ","","",""
"275426","2","1","false","false","false","","  ","","","  ","","",""
"275426","2","2","false","false","false","","  ","","","  ","","",""
"277346","1","1","","","","","  ","","","  ","","",""
"277346","1","2","","","","","  ","","","  ","","",""
"277354","1","1","","","","","  ","","","  ","","",""
"277354","1","2","","","","","  ","","","  ","","",""
"277359","2","1","","","","","  ","","","  ","","",""
"277359","2","2","","","","","  ","","","  ","","",""
"277379","2","1","","","","","  ","","","  ","","",""
"277379","2","2","","","","","  ","","","  ","","",""
"277382","1","1","","","","","  ","","","  ","","",""
"277382","1","2","","","","","  ","","","  ","","",""
"277406","2","1","","","","","  ","","","  ","","",""
"277406","2","2","","","","","  ","","","  ","","",""
"277410","1","1","","","","","  ","","","  ","","",""
"277410","1","2","","","","","  ","","","  ","","",""
"277425","2","1","","","","","  ","","","  ","","",""
"277425","2","2","","","","","  ","","","  ","","",""
"277431","2","1","","","","","  ","","","  ","","",""
"277431","2","2","","","","","  ","","","  ","","",""
"277434","1","1","","","","","  ","","","  ","","",""
"277434","1","2","","","","","  ","","","  ","","",""
"277440","1","1","","","","","  ","","","  ","","",""
"277440","1","2","","","","","  ","","","  ","","",""
"277442","1","1","","","","","  ","","","  ","","",""
"277442","1","2","","","","","  ","","","  ","","",""
"277474","1","1","","","","","  ","","","  ","","",""
"277474","1","2","","","","","  ","","","  ","","",""
